title,price,original_price,sale_discount,product_url,image_url
Vera Wang WISH Diamond & Blue Sapphire Stud Earrings 1/3 ct tw Round 10K White Gold,769.99,"1,099.99",30.0,https://www.jared.com/vera-wang-wish-diamond-blue-sapphire-stud-earrings-13-ct-tw-round-10k-white-gold/p/V-380886301,https://www.jared.com/productimages/processed/V-380886301_0_260.jpg?pristine=true
Lab-Created Diamond Stud Earrings 1-1/2 ct tw Round 14K Yellow Gold,"1,995.00","2,850.00",30.0,https://www.jared.com/labcreated-diamond-stud-earrings-112-ct-tw-round-14k-yellow-gold/p/V-393891902,https://www.jared.com/productimages/processed/V-393891902_0_260.jpg?pristine=true
Pnina Tornai Diamond Earrings 1-1/3 ct tw Pear/Marquise/ Round 14K White Gold,"2,309.99","3,299.99",30.0,https://www.jared.com/pnina-tornai-diamond-earrings-113-ct-tw-pearmarquise-round-14k-white-gold/p/V-423340203,https://www.jared.com/productimages/processed/V-423340203_0_260.jpg?pristine=true
Vera Wang WISH Diamond Hoop Earrings 1 ct tw Round 10K White Gold,"1,759.99","2,199.99",20.0,https://www.jared.com/vera-wang-wish-diamond-hoop-earrings-1-ct-tw-round-10k-white-gold/p/V-220417808,https://www.jared.com/productimages/processed/V-220417808_0_260.jpg?pristine=true
Lab-Created Diamond Hoop Earrings 3-1/5 ct tw Pear/Round 14K White Gold,"2,975.00","4,250.00",30.0,https://www.jared.com/labcreated-diamond-hoop-earrings-315-ct-tw-pearround-14k-white-gold/p/V-581157601,https://www.jared.com/productimages/processed/V-581157601_0_260.jpg?pristine=true
Lab-Created Diamond Drop Earrings 2 ct tw Pear/Round 14K White Gold,"2,240.00","3,200.00",30.0,https://www.jared.com/labcreated-diamond-drop-earrings-2-ct-tw-pearround-14k-white-gold/p/V-581157702,https://www.jared.com/productimages/processed/V-581157702_0_260.jpg?pristine=true
Lab-Created Diamond Dangle Earrings 1-1/2 ct tw Pear/Round 14K White Gold,"1,855.00","2,650.00",30.0,https://www.jared.com/labcreated-diamond-dangle-earrings-112-ct-tw-pearround-14k-white-gold/p/V-581157803,https://www.jared.com/productimages/processed/V-581157803_0_260.jpg?pristine=true
Lab-Created Diamond Dangle Earrings 1-1/2 ct tw Oval/Round 14K Yellow Gold,"1,855.00","2,650.00",30.0,https://www.jared.com/labcreated-diamond-dangle-earrings-112-ct-tw-ovalround-14k-yellow-gold/p/V-581158007,https://www.jared.com/productimages/processed/V-581158007_0_260.jpg?pristine=true
Diamond Hoop Earrings 1-1/2 ct tw Round/Baguette 14K White Gold,"2,449.99","3,499.99",30.0,https://www.jared.com/diamond-hoop-earrings-112-ct-tw-roundbaguette-14k-white-gold/p/V-741280503,https://www.jared.com/productimages/processed/V-741280503_0_260.jpg?pristine=true
Diamond Dangle Earrings 1 carat tw Round 14K White Gold,"1,749.99","2,499.99",30.0,https://www.jared.com/diamond-dangle-earrings-1-carat-tw-round-14k-white-gold/p/V-741314203,https://www.jared.com/productimages/processed/V-741314203_0_260.jpg?pristine=true
Diamond Earrings 1 ct tw Round 14K White Gold,"1,505.00","2,150.00",30.0,https://www.jared.com/diamond-earrings-1-ct-tw-round-14k-white-gold/p/V-741362204,https://www.jared.com/productimages/processed/V-741362204_0_260.jpg?pristine=true
Diamond Dangle Earrings 1-3/4 ct tw Round 14K White Gold,"5,440.00","6,800.00",20.0,https://www.jared.com/diamond-dangle-earrings-134-ct-tw-round-14k-white-gold/p/V-423356005,https://www.jared.com/productimages/processed/V-423356005_0_260.jpg?pristine=true
Le Vian Diamond Earrings 1/2 ct tw Round 14K Honey Gold,"1,199.99","1,499.99",20.0,https://www.jared.com/le-vian-diamond-earrings-12-ct-tw-round-14k-honey-gold/p/V-823239900,https://www.jared.com/productimages/processed/V-823239900_0_260.jpg?pristine=true
Royal Asscher Diamond Solitaire Stud Earrings 1-1/2 ct tw Round 14K White Gold (SI2/I),"5,599.99","7,999.99",30.0,https://www.jared.com/royal-asscher-diamond-solitaire-stud-earrings-112-ct-tw-round-14k-white-gold-si2i/p/V-182748501,https://www.jared.com/productimages/processed/V-182748501_0_260.jpg?pristine=true
Royal Asscher Diamond Solitaire Stud Earrings 1-1/2 ct tw Oval 14K White Gold (SI2/I),"5,599.99","7,999.99",30.0,https://www.jared.com/royal-asscher-diamond-solitaire-stud-earrings-112-ct-tw-oval-14k-white-gold-si2i/p/V-182748703,https://www.jared.com/productimages/processed/V-182748703_0_260.jpg?pristine=true
Garnet & White Topaz Earrings 10K White Gold,209.99,299.99,30.0,https://www.jared.com/garnet-white-topaz-earrings-10k-white-gold/p/V-491274609,https://www.jared.com/productimages/processed/V-491274609_0_260.jpg?pristine=true
Vera Wang WISH Diamond Stud Earrings 1/4 ct tw Round 10K White Gold,629.99,899.99,30.0,https://www.jared.com/vera-wang-wish-diamond-stud-earrings-14-ct-tw-round-10k-white-gold/p/V-174170100,https://www.jared.com/productimages/processed/V-174170100_0_260.jpg?pristine=true
Le Vian Natural Blue Topaz Earrings 1/6 ct tw Diamonds 14K Strawberry Gold,699.99,999.99,30.0,https://www.jared.com/le-vian-natural-blue-topaz-earrings-16-ct-tw-diamonds-14k-strawberry-gold/p/V-376205908,https://www.jared.com/productimages/processed/V-376205908_0_260.jpg?pristine=true
Italia D'Oro Rectangle Bar Drop Earrings 14K Yellow Gold,300.99,429.99,30.0,https://www.jared.com/italia-doro-rectangle-bar-drop-earrings-14k-yellow-gold/p/V-393739002,https://www.jared.com/productimages/processed/V-393739002_0_260.jpg?pristine=true
Italia D'Oro Oval Link Drop Earrings 14K Yellow Gold,349.99,499.99,30.0,https://www.jared.com/italia-doro-oval-link-drop-earrings-14k-yellow-gold/p/V-393740600,https://www.jared.com/productimages/processed/V-393740600_0_260.jpg?pristine=true
Vera Wang WISH Diamond Stud Earrings 1/2 ct tw Round 10K White Gold,699.99,999.99,30.0,https://www.jared.com/vera-wang-wish-diamond-stud-earrings-12-ct-tw-round-10k-white-gold/p/V-940616307,https://www.jared.com/productimages/processed/V-940616307_0_260.jpg?pristine=true
Lab-Created Emerald & White Lab-Created Sapphire Dangle Earrings 10K Yellow Gold,419.99,599.99,30.0,https://www.jared.com/labcreated-emerald-white-labcreated-sapphire-dangle-earrings-10k-yellow-gold/p/V-818539809,https://www.jared.com/productimages/processed/V-818539809_0_260.jpg?pristine=true
Vera Wang WISH Diamond Earrings 3/8 ct tw Round/Princess 10K White Gold,735.00,"1,050.00",30.0,https://www.jared.com/vera-wang-wish-diamond-earrings-38-ct-tw-roundprincess-10k-white-gold/p/V-174242406,https://www.jared.com/productimages/processed/V-174242406_0_260.jpg?pristine=true
Diamond Stud Earrings 1/2 ct tw Round 10K White Gold,800.00,"1,000.00",20.0,https://www.jared.com/diamond-stud-earrings-12-ct-tw-round-10k-white-gold/p/V-182612806,https://www.jared.com/productimages/processed/V-182612806_0_260.jpg?pristine=true
High Polish Hoop Earrings 14K Rose Gold,209.99,299.99,30.0,https://www.jared.com/high-polish-hoop-earrings-14k-rose-gold/p/V-393738000,https://www.jared.com/productimages/processed/V-393738000_0_260.jpg?pristine=true
Citrine & White Topaz Earrings 10K White Gold,209.99,299.99,30.0,https://www.jared.com/citrine-white-topaz-earrings-10k-white-gold/p/V-491274902,https://www.jared.com/productimages/processed/V-491274902_0_260.jpg?pristine=true
Peridot & White Topaz Earrings 10K White Gold,209.99,299.99,30.0,https://www.jared.com/peridot-white-topaz-earrings-10k-white-gold/p/V-491275107,https://www.jared.com/productimages/processed/V-491275107_0_260.jpg?pristine=true
Blue & White Lab-Created Sapphire Earrings 10K White Gold,559.99,799.99,30.0,https://www.jared.com/blue-white-labcreated-sapphire-earrings-10k-white-gold/p/V-790222006,https://www.jared.com/productimages/processed/V-790222006_0_260.jpg?pristine=true
Lab-Created Ruby & White Lab-Created Sapphire Dangle Earrings 10K White Gold,419.99,599.99,30.0,https://www.jared.com/labcreated-ruby-white-labcreated-sapphire-dangle-earrings-10k-white-gold/p/V-790222905,https://www.jared.com/productimages/processed/V-790222905_0_260.jpg?pristine=true
Natural Sapphire Earrings 1/6 ct tw Diamonds 10K White Gold,479.99,599.99,20.0,https://www.jared.com/natural-sapphire-earrings-16-ct-tw-diamonds-10k-white-gold/p/V-134061504,https://www.jared.com/productimages/processed/V-134061504_0_260.jpg?pristine=true
Italia D'Oro Oval Drop Leverback Earrings 14K Yellow Gold,399.99,499.99,20.0,https://www.jared.com/italia-doro-oval-drop-leverback-earrings-14k-yellow-gold/p/V-393740509,https://www.jared.com/productimages/processed/V-393740509_0_260.jpg?pristine=true
Diamond Hoop Earrings 1/6 ct tw Round 10K White Gold,399.99,499.99,20.0,https://www.jared.com/diamond-hoop-earrings-16-ct-tw-round-10k-white-gold/p/V-182727204,https://www.jared.com/productimages/processed/V-182727204_0_260.jpg?pristine=true
Lab-Created Diamond Hoop Earrings 1 ct tw Round 14K Yellow Gold,"1,120.00","1,400.00",20.0,https://www.jared.com/labcreated-diamond-hoop-earrings-1-ct-tw-round-14k-yellow-gold/p/V-393891205,https://www.jared.com/productimages/processed/V-393891205_0_260.jpg?pristine=true
Diamond Hoop Earrings 1/2 ct tw Round 10K White Gold,840.00,"1,050.00",20.0,https://www.jared.com/diamond-hoop-earrings-12-ct-tw-round-10k-white-gold/p/V-182622908,https://www.jared.com/productimages/processed/V-182622908_0_260.jpg?pristine=true
Diamond Hoop Earrings 1 ct tw Round 14K White Gold,"2,239.99","2,799.99",20.0,https://www.jared.com/diamond-hoop-earrings-1-ct-tw-round-14k-white-gold/p/V-848499505,https://www.jared.com/productimages/processed/V-848499505_0_260.jpg?pristine=true
Diamond Stud Earrings 1/2 ct tw Round/Emerald 14K White Gold,"1,120.00","1,400.00",20.0,https://www.jared.com/diamond-stud-earrings-12-ct-tw-roundemerald-14k-white-gold/p/V-182726707,https://www.jared.com/productimages/processed/V-182726707_0_260.jpg?pristine=true
Le Vian Diamond Earrings 5/8 ct tw Round 14K Strawberry Gold,"1,600.00","2,000.00",20.0,https://www.jared.com/le-vian-diamond-earrings-58-ct-tw-round-14k-strawberry-gold/p/V-182591709,https://www.jared.com/productimages/processed/V-182591709_0_260.jpg?pristine=true
Diamond Hoop Earrings 2 ct tw Round-cut 14K White Gold,"3,440.00","4,300.00",20.0,https://www.jared.com/diamond-hoop-earrings-2-ct-tw-roundcut-14k-white-gold/p/V-180799900,https://www.jared.com/productimages/processed/V-180799900_0_260.jpg?pristine=true
THE LEO First Light Diamond Earrings 1/3 ct tw 14K White Gold,"1,040.00","1,300.00",20.0,https://www.jared.com/the-leo-first-light-diamond-earrings-13-ct-tw-14k-white-gold/p/V-174241000,https://www.jared.com/productimages/processed/V-174241000_0_260.jpg?pristine=true
Diamond Hoop Earrings 2-1/2 ct tw Round 14K White Gold,"3,680.00","4,600.00",20.0,https://www.jared.com/diamond-hoop-earrings-212-ct-tw-round-14k-white-gold/p/V-181452602,https://www.jared.com/productimages/processed/V-181452602_0_260.jpg?pristine=true
THE LEO First Light Diamond Earrings 3/4 ct tw Round 14K White Gold,"1,599.99","1,999.99",20.0,https://www.jared.com/the-leo-first-light-diamond-earrings-34-ct-tw-round-14k-white-gold/p/V-182624205,https://www.jared.com/productimages/processed/V-182624205_0_260.jpg?pristine=true
Diamond Hoop Earrings 1/2 ct tw Round 14K White Gold,840.00,"1,050.00",20.0,https://www.jared.com/diamond-hoop-earrings-12-ct-tw-round-14k-white-gold/p/V-401565306,https://www.jared.com/productimages/processed/V-401565306_0_260.jpg?pristine=true
Diamond Hoop Earrings 1-1/2 ct tw Round-cut 14K Yellow Gold,"2,400.00","3,000.00",20.0,https://www.jared.com/diamond-hoop-earrings-112-ct-tw-roundcut-14k-yellow-gold/p/V-180841001,https://www.jared.com/productimages/processed/V-180841001_0_260.jpg?pristine=true
