title,price,original_price,sale_discount,product_url,image_url
Diamond Knot Earrings 1/15 ct tw Round-cut Sterling Silver,125.99,179.99,30.0,https://www.kay.com/diamond-knot-earrings-115-ct-tw-roundcut-sterling-silver/p/V-182433704,https://www.kay.com/productimages/processed/V-182433704_0_260.jpg?pristine=true
Round-Cut Diamond Solitaire Stud Earrings 1/10 ct tw 14K Rose Gold (I/I2),181.30,259.00,30.0,https://www.kay.com/roundcut-diamond-solitaire-stud-earrings-110-ct-tw-14k-rose-gold-ii2/p/V-200553903,https://www.kay.com/productimages/processed/V-200553903_0_260.jpg?pristine=true
Lab-Created Opal Earrings Blue Topaz Sterling Silver,125.99,179.99,30.0,https://www.kay.com/labcreated-opal-earrings-blue-topaz-sterling-silver/p/V-376112506,https://www.kay.com/productimages/processed/V-376112506_0_260.jpg?pristine=true
Topaz & White Lab-Created Stud Earrings Sterling Silver,69.99,99.99,30.0,https://www.kay.com/topaz-white-labcreated-stud-earrings-sterling-silver/p/V-376677706,https://www.kay.com/productimages/processed/V-376677706_0_260.jpg?pristine=true
Lab-Created Emerald & White Lab-Created Sapphire Reversible Hoop Earrings Sterling Silver,104.99,149.99,30.0,https://www.kay.com/labcreated-emerald-white-labcreated-sapphire-reversible-hoop-earrings-sterling-silver/p/V-135422804,https://www.kay.com/productimages/processed/V-135422804_0_260.jpg?pristine=true
Boxed Set Lab-Created Sapphires 10K White Gold,314.99,449.99,30.0,https://www.kay.com/boxed-set-labcreated-sapphires-10k-white-gold/p/V-134622606,https://www.kay.com/productimages/processed/V-134622606_0_260.jpg?pristine=true
Diamond Solitaire Earrings 1/10 ct tw 14K White Gold (I/I2),181.30,259.00,30.0,https://www.kay.com/diamond-solitaire-earrings-110-ct-tw-14k-white-gold-ii2/p/V-200448809,https://www.kay.com/productimages/processed/V-200448809_0_260.jpg?pristine=true
Disney Treasures Coco Garnet & Diamond Sugar Skull Earrings 1/10 ct tw Sterling Silver & 10K Rose Gold,279.99,399.99,30.0,https://www.kay.com/disney-treasures-coco-garnet-diamond-sugar-skull-earrings-110-ct-tw-sterling-silver-10k-rose-gold/p/V-818536601,https://www.kay.com/productimages/processed/V-818536601_0_260.jpg?pristine=true
Diamond Earrings 1/20 ct tw Round-cut Sterling Silver,90.99,129.99,30.0,https://www.kay.com/diamond-earrings-120-ct-tw-roundcut-sterling-silver/p/V-182066706,https://www.kay.com/productimages/processed/V-182066706_0_260.jpg?pristine=true
Blue/White Lab-Created Sapphire Stud Earrings Sterling Silver,69.99,99.99,30.0,https://www.kay.com/bluewhite-labcreated-sapphire-stud-earrings-sterling-silver/p/V-135374104,https://www.kay.com/productimages/processed/V-135374104_0_260.jpg?pristine=true
Certified Princess-cut Diamond Earrings 1/4 ct tw 14K White Gold (I/I1),356.30,509.00,30.0,https://www.kay.com/certified-princesscut-diamond-earrings-14-ct-tw-14k-white-gold-ii1/p/V-190265506,https://www.kay.com/productimages/processed/V-190265506_0_260.jpg?pristine=true
White Lab-Created Sapphire Solitaire Earrings 10K Yellow Gold,139.99,199.99,30.0,https://www.kay.com/white-labcreated-sapphire-solitaire-earrings-10k-yellow-gold/p/V-135325708,https://www.kay.com/productimages/processed/V-135325708_0_260.jpg?pristine=true
Diamond Stud Earrings 1/4 ct tw Sterling Silver,279.99,399.99,30.0,https://www.kay.com/diamond-stud-earrings-14-ct-tw-sterling-silver/p/V-182511206,https://www.kay.com/productimages/processed/V-182511206_0_260.jpg?pristine=true
Emerald-Cut White Lab-Created Sapphire Solitaire Stud Earrings Sterling Silver,55.99,79.99,30.0,https://www.kay.com/emeraldcut-white-labcreated-sapphire-solitaire-stud-earrings-sterling-silver/p/V-135707002,https://www.kay.com/productimages/processed/V-135707002_0_260.jpg?pristine=true
Bar Earrings Diamond Accents 14K Yellow Gold,209.99,299.99,30.0,https://www.kay.com/bar-earrings-diamond-accents-14k-yellow-gold/p/V-182032906,https://www.kay.com/productimages/processed/V-182032906_0_260.jpg?pristine=true
Square-Cut Swiss Blue Topaz Solitaire Stud Earrings Sterling Silver,55.99,79.99,30.0,https://www.kay.com/squarecut-swiss-blue-topaz-solitaire-stud-earrings-sterling-silver/p/V-431968003,https://www.kay.com/productimages/processed/V-431968003_0_260.jpg?pristine=true
Aquamarine Solitaire Earrings 10K Yellow Gold,174.99,249.99,30.0,https://www.kay.com/aquamarine-solitaire-earrings-10k-yellow-gold/p/V-376639504,https://www.kay.com/productimages/processed/V-376639504_0_260.jpg?pristine=true
Lab-Created Diamonds by KAY Solitaire Stud Earrings 1 ct tw 14K White Gold (F/SI2),"1,315.30","1,879.00",30.0,https://www.kay.com/labcreated-diamonds-by-kay-solitaire-stud-earrings-1-ct-tw-14k-white-gold-fsi2/p/V-190281701,https://www.kay.com/productimages/processed/V-190281701_0_260.jpg?pristine=true
Black Onyx Bead Earrings 14K White Gold,53.89,76.99,30.0,https://www.kay.com/black-onyx-bead-earrings-14k-white-gold/p/V-373000900,https://www.kay.com/productimages/processed/V-373000900_0_260.jpg?pristine=true
