Title,Price,Original Price,Sale Discount,Product URL,Image URL,Stone Type,Metal Type
"Hallmark Diamonds Crown Stud Earrings 1/8 ct tw Sterling Silver


Online Exclusive",209.99,299.99,30.0,https://www.kay.com/hallmark-diamonds-crown-stud-earrings-18-ct-tw-sterling-silver/p/V-581350105,https://www.kay.com/productimages/processed/V-581350105_0_260.jpg?pristine=true,Diamond,Sterling+Silver
"Hallmark Diamonds Double Heart Stud Earrings 1/15 ct tw Sterling Silver


Online Exclusive",125.99,179.99,30.0,https://www.kay.com/hallmark-diamonds-double-heart-stud-earrings-115-ct-tw-sterling-silver/p/V-581350206,https://www.kay.com/productimages/processed/V-581350206_0_260.jpg?pristine=true,Diamond,Sterling+Silver
"Disney Treasures Finding Nemo ""Nemo"" Diamond Stud Earrings 1/15 ct tw Sterling Silver & 10K Yellow Gold


Online Exclusive",244.99,349.99,30.0,https://www.kay.com/disney-treasures-finding-nemo-nemo-diamond-stud-earrings-115-ct-tw-sterling-silver-10k-yellow-gold/p/V-581383205,https://www.kay.com/productimages/processed/V-581383205_0_260.jpg?pristine=true,Diamond,Gold
"Star Wars Darth Vader Diamond Earrings 1/8 ct tw Sterling Silver & Black Rhodium Plate


Online Exclusive",314.99,449.99,30.0,https://www.kay.com/star-wars-darth-vader-diamond-earrings-18-ct-tw-sterling-silver-black-rhodium-plate/p/V-581451301,https://www.kay.com/productimages/processed/V-581451301_0_260.jpg?pristine=true,Diamond,Sterling+Silver
Black & White Diamond Hoop Earrings 1 ct tw Sterling Silver,699.99,999.99,30.0,https://www.kay.com/black-white-diamond-hoop-earrings-1-ct-tw-sterling-silver/p/V-590426805,https://www.kay.com/productimages/processed/V-590426805_0_260.jpg?pristine=true,Diamond,Sterling+Silver
Unstoppable Love Baguette & Round-Cut Diamond Double Hoop Earrings 1/2 ct tw 10K White Gold,"1,049.99","1,499.99",30.0,https://www.kay.com/unstoppable-love-baguette-roundcut-diamond-double-hoop-earrings-12-ct-tw-10k-white-gold/p/V-655721203,https://www.kay.com/productimages/processed/V-655721203_0_260.jpg?pristine=true,Diamond,Gold
Diamond Seven-Stone Flower Stud Earrings 1/5 ct tw 10K White Gold,349.99,499.99,30.0,https://www.kay.com/diamond-sevenstone-flower-stud-earrings-15-ct-tw-10k-white-gold/p/V-660533009,https://www.kay.com/productimages/processed/V-660533009_0_260.jpg?pristine=true,Diamond,Gold
Diamond Convertible Teardrop & Hoop Earrings 1/3 ct tw 10K Yellow Gold,839.99,"1,199.99",30.0,https://www.kay.com/diamond-convertible-teardrop-hoop-earrings-13-ct-tw-10k-yellow-gold/p/V-660798404,https://www.kay.com/productimages/processed/V-660798404_0_260.jpg?pristine=true,Diamond,Gold
Diamond Halo Stud Earrings 1/4 ct tw 10K White Gold,419.99,599.99,30.0,https://www.kay.com/diamond-halo-stud-earrings-14-ct-tw-10k-white-gold/p/V-660802808,https://www.kay.com/productimages/processed/V-660802808_0_260.jpg?pristine=true,Diamond,Gold
"THE LEO Diamond Flower Stud Earrings 1-1/5 ct tw 14K White Gold


Clearance","2,099.99","3,499.99",40.0,https://www.kay.com/the-leo-diamond-flower-stud-earrings-115-ct-tw-14k-white-gold/p/V-701464606,https://www.kay.com/productimages/processed/V-701464606_0_260.jpg?pristine=true,Diamond,Gold
