title,price,original_price,sale_discount,product_url,image_url,stone_type,metal_type
".80 ct. t.w. Sapphire and .40 ct. t.w. Diamond Hoop Earrings in 14kt White Gold. 1/2""","1,236.94","2,948.43",58.0,https://www.ross-simons.com/.80-ct.-t.w.-sapphire-and-.40-ct.-t.w.-diamond-hoop-earrings-in-14kt-white-gold.-1%2F2-quot--JPES+043451+HOP+4W.html,"https:///media.ross-simons.com/image/fetch/w_400,f_auto,q_auto/https://www.ross-simons.com/on/demandware.static/-/Sites-lbh-master/default/dw7887f970/images/jewelry-precious-stones-earrings/043451.jpg",['Sapphire'],['Gold']
6.00 ct. t.w. Lab-Grown Diamond Stud Earrings in 14kt White Gold,"12,439.42","29,554.32",57.9,https://www.ross-simons.com/6.00-ct.-t.w.-lab-grown-diamond-stud-earrings-in-14kt-white-gold-JDE6+988596+STD+4W.html,"https:///media.ross-simons.com/image/fetch/w_400,f_auto,q_auto/https://www.ross-simons.com/on/demandware.static/-/Sites-lbh-master/default/dw486484db/images/jewelry-diamond-earrings/988596.jpg",['Diamond'],['Gold']
6.00 ct. t.w. Lab-Grown Diamond Stud Earrings in 14kt Yellow Gold ,"12,439.42","29,554.32",57.9,https://www.ross-simons.com/6.00-ct.-t.w.-lab-grown-diamond-stud-earrings-in-14kt-yellow-gold--JDE6+988599+STD+4Y.html,"https:///media.ross-simons.com/image/fetch/w_400,f_auto,q_auto/https://www.ross-simons.com/on/demandware.static/-/Sites-lbh-master/default/dw08841360/images/jewelry-diamond-earrings/988599.jpg",['Diamond'],['Gold']
.80 ct. t.w. Amethyst Flower Earrings in 18kt Gold Over Sterling,91.80,217.83,57.9,https://www.ross-simons.com/.80-ct.-t.w.-amethyst-flower-earrings-in-18kt-gold-over-sterling-JSEA+972308+CPP+K6.html,"https:///media.ross-simons.com/image/fetch/w_400,f_auto,q_auto/https://www.ross-simons.com/on/demandware.static/-/Sites-lbh-master/default/dw2262cbe6/images/jewelry-semi-precious-earrings/972308.jpg",['Amethyst'],['Gold']
"6-6.5mm Cultured Pearl Bar Necklace in Sterling Silver. 18""",91.80,217.83,57.9,https://www.ross-simons.com/6-6.5mm-cultured-pearl-bar-necklace-in-sterling-silver.-18-quot--JFNW+981214+180+SS.html,"https:///media.ross-simons.com/image/fetch/w_400,f_auto,q_auto/https://www.ross-simons.com/on/demandware.static/-/Sites-lbh-master/default/dwb781add8/images/jewelry-pearl-necklaces/981214.jpg",['No Stone'],['Sterling silver']
Malachite and .50 ct. t.w. White Zircon Drop Earrings in 18kt Gold Over Sterling,91.80,217.83,57.9,https://www.ross-simons.com/malachite-and-.50-ct.-t.w.-white-zircon-drop-earrings-in-18kt-gold-over-sterling-JSEO+991385+DRP+K6.html,"https:///media.ross-simons.com/image/fetch/w_400,f_auto,q_auto/https://www.ross-simons.com/on/demandware.static/-/Sites-lbh-master/default/dwb78c86f2/images/jewelry-semi-precious-earrings/991385.jpg",['Malachite'],['Gold']
7.70 ct. t.w. Multi-Gemstone and Black Enamel Drop Earrings in 18kt Gold Over Sterling,278.51,661.26,57.9,https://www.ross-simons.com/7.70-ct.-t.w.-multi-gemstone-and-black-enamel-drop-earrings-in-18kt-gold-over-sterling-JSEA+973278+DRP+K6.html,"https:///media.ross-simons.com/image/fetch/w_400,f_auto,q_auto/https://www.ross-simons.com/on/demandware.static/-/Sites-lbh-master/default/dw2d2e5010/images/jewelry-semi-precious-earrings/973278.jpg",['No Stone'],['Gold']
Vera Wang Love Collection 1/8 CT. T.W. Diamond and Blue Sapphire Alternating Hoop Earrings in Sterling Silver,179.60,399.99,55.1,https://www.zales.com/vera-wang-love-collection-18-ct-tw-diamond-blue-sapphire-alternating-hoop-earrings-sterling-silver/p/V-20079805,https://www.zales.com/productimages/processed/V-20079805_0_260.jpg,['Diamond'],['Sterling silver']
Kendra Scott Freida Hoop Earrings in Burnt Sienna Howlite,39.60,88.00,55.0,https://www.reeds.com/kendra-scott-freida-hoop-earrings-in-burnt-sienna-howlite-plu20106233.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/k/e/kendra_scott_freida_hoop_earrings_in_burnt_sienna_howlite-1-20106233-hxfe119e11_1_1.jpg,['No Stone'],
White Gold Round Diamond Linear Drop Earrings 1ctw,"1,957.50","4,350.00",55.0,https://www.reeds.com/white-gold-round-diamond-linear-drop-earrings-1ctw-plu20026068.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/w/h/white_gold_round_diamond_linear_drop_earrings_1ctw-1-20026068-hxff67e0d6_1.jpg,['Diamond'],['Gold']
"Kendra Scott Thomas Earrings in Amethyst, Matte Lilac",38.25,85.00,55.0,https://www.reeds.com/kendra-scott-thomas-earrings-in-amethyst-matte-lilac-plu19870922.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/k/e/kendra_scott_thomas_earrings_in_amethyst_matte_lilac-1-19870922-hx0db56aba.jpg,['Amethyst'],
Round Diamond Inside Out Lattice Hoop Earrings 1 5/8ctw,"2,632.50","5,850.00",55.0,https://www.reeds.com/round-diamond-inside-out-lattice-hoop-earrings-1-5-8ctw-plu20026076.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/r/o/round_diamond_inside-out_lattice_hoop_earrings_1_nbsp_5_8ctw-1-20026076-hx4f8db36b.jpg,['Diamond'],
"Pandora Clear Sparkling Crown Stud Earrings, Gold-Plated",36.99,75.00,50.7,https://www.reeds.com/pandora-clear-sparkling-crown-stud-earrings-gold-plated-plu20177044.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/p/a/pandora_clear_sparkling_crown_stud_earrings_gold-plated-1-20177044-hx22d541d4.jpg,['No Stone'],['Gold']
Pandora Pav Double Hoop Earrings,36.99,75.00,50.7,https://www.reeds.com/pandora-pav-double-hoop-earrings-plu20097804.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/p/a/pandora_pav_double_hoop_earrings-1-20097804-hx8ce8709e_2.jpg,['No Stone'],
Pandora Floating Curved Feather Stud Earrings| Rose Gold-Plated,41.99,85.00,50.6,https://www.reeds.com/pandora-floating-curved-feather-stud-earrings-rose-gold-plated-plu20326658.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/p/a/pandora_floating_curved_feather_stud_earrings_rose_gold-plated-1-20326658-hxa1b5a79d.jpg,['No Stone'],['Gold']
Pandora Radiant Sparkling Hearts Hoop Earrings,41.99,85.00,50.6,https://www.reeds.com/pandora-radiant-sparkling-hearts-hoop-earrings-plu20315008.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/p/a/pandora_radiant_sparkling_hearts_hoop_earrings-1-20315008-hxced10768.jpg,['No Stone'],
Pandora Moments Charm Double Hoop Earrings,41.99,85.00,50.6,https://www.reeds.com/pandora-moments-charm-double-hoop-earrings-plu20173472.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/p/a/pandora_moments_charm_double_hoop_earrings-1-20173472-hxb3f87a03_1.jpg,['No Stone'],
Pandora Sparkling Pav Bars Inside Out Hoop Earrings,61.99,125.00,50.4,https://www.reeds.com/pandora-sparkling-pav-bars-inside-out-hoop-earrings-plu20194742.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/p/a/pandora_sparkling_pav_bars_hoop_earrings-1-20194742-hx69c06dab.jpg,['No Stone'],
Pandora Sparkling Herbarium Cluster Jewelry Gift Set,76.99,155.00,50.3,https://www.reeds.com/pandora-sparkling-herbarium-cluster-jewelry-gift-set-plu20285219.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/p/a/pandora_sparkling_herbarium_cluster_jewelry_gift_set-1-20285219-hx3e8d01eb.jpg,['No Stone'],
"Pandora Sparkling Round Halo Jewelry Gift Set, Gold-Plated",156.99,315.00,50.2,https://www.reeds.com/pandora-sparkling-round-halo-jewelry-gift-set-gold-plated-plu20234985.html,https://www.reeds.com/media/catalog/product/cache/497a82b708ed80bbd921bd11008f2bd1/p/a/pandora_sparkling_round_halo_jewelry_gift_set_gold-plated-1-20234985-hx8d538449_1.jpg,['No Stone'],['Gold']
Closer Together Diamond Stud Earrings 1 ct tw Round 14K White Gold,999.99,"1,999.99",50.0,https://www.jared.com/closer-together-diamond-stud-earrings-1-ct-tw-round-14k-white-gold/p/V-182621906,https://www.jared.com/productimages/processed/V-182621906_0_260.jpg?pristine=true,['Diamond'],['Gold']
Diamond Earrings 1-1/3 ct tw Round-cut 14K White Gold,"1,325.00","2,650.00",50.0,https://www.jared.com/diamond-earrings-113-ct-tw-roundcut-14k-white-gold/p/V-182063406,https://www.jared.com/productimages/processed/V-182063406_0_260.jpg?pristine=true,['Diamond'],['Gold']
Le Vian Diamond Earrings 1-1/8 carats tw 14K Strawberry Gold,"1,249.99","2,499.99",50.0,https://www.jared.com/le-vian-diamond-earrings-118-carats-tw-14k-strawberry-gold/p/V-182450104,https://www.jared.com/productimages/processed/V-182450104_0_260.jpg?pristine=true,['Diamond'],['Gold']
Pnina Tornai Diamond Drop Earrings 1/2 ct tw Round 14K White Gold,999.99,"1,999.99",50.0,https://www.jared.com/pnina-tornai-diamond-drop-earrings-12-ct-tw-round-14k-white-gold/p/V-220395406,https://www.jared.com/productimages/processed/V-220395406_0_260.jpg?pristine=true,['Diamond'],['Gold']
Le Vian Natural Aquamarine Earrings 1/2 ct tw Diamonds 14K Vanilla Gold,"1,399.99","2,799.99",50.0,https://www.jared.com/le-vian-natural-aquamarine-earrings-12-ct-tw-diamonds-14k-vanilla-gold/p/V-376617700,https://www.jared.com/productimages/processed/V-376617700_0_260.jpg?pristine=true,['Aquamarine'],['Gold']
Lab-Created Diamond Earrings 3 ct tw Round 14K White Gold,"1,999.99","3,999.99",50.0,https://www.jared.com/labcreated-diamond-earrings-3-ct-tw-round-14k-white-gold/p/V-581002108,https://www.jared.com/productimages/processed/V-581002108_0_260.jpg?pristine=true,['Diamond'],['Gold']
Tacori Natural Green Chalcedony Earrings Diamond Accents Sterling Silver,195.00,390.00,50.0,https://www.jared.com/tacori-natural-green-chalcedony-earrings-diamond-accents-sterling-silver/p/V-211579507,https://www.jared.com/productimages/processed/V-211579507_0_260.jpg?pristine=true,['Chalcedony'],['Sterling silver']
Tacori Natural Green Chalcedony Stud Earrings Diamond Accents Sterling Silver,195.00,390.00,50.0,https://www.jared.com/tacori-natural-green-chalcedony-stud-earrings-diamond-accents-sterling-silver/p/V-211579800,https://www.jared.com/productimages/processed/V-211579800_0_260.jpg?pristine=true,['Chalcedony'],['Sterling silver']
Natural Morganite & Natural White Topaz Paperclip Drop Earrings 10K Yellow Gold,649.99,"1,299.99",50.0,https://www.jared.com/natural-morganite-natural-white-topaz-paperclip-drop-earrings-10k-yellow-gold/p/V-234982508,https://www.jared.com/productimages/processed/V-234982508_0_260.jpg?pristine=true,['Morganite'],['Gold']
Diamond Circle Earrings Sterling Silver,39.99,79.99,50.0,https://www.kay.com/diamond-circle-earrings-sterling-silver/p/V-900235906,https://www.kay.com/productimages/processed/V-900235906_0_260.jpg?pristine=true,['Diamond'],['Sterling silver']
Diamond Bow Earrings 1/15 ct tw Round-cut Sterling Silver,74.99,149.99,50.0,https://www.kay.com/diamond-bow-earrings-115-ct-tw-roundcut-sterling-silver/p/V-181582608,https://www.kay.com/productimages/processed/V-181582608_0_260.jpg?pristine=true,['Diamond'],['Sterling silver']
Diamond Teardrop Earrings Sterling Silver,39.99,79.99,50.0,https://www.kay.com/diamond-teardrop-earrings-sterling-silver/p/V-900235209,https://www.kay.com/productimages/processed/V-900235209_0_260.jpg?pristine=true,['Diamond'],['Sterling silver']
Diamond Earrings 1/15 ct tw Round-cut Sterling Silver,89.99,179.99,50.0,https://www.kay.com/diamond-earrings-115-ct-tw-roundcut-sterling-silver/p/V-181682903,https://www.kay.com/productimages/processed/V-181682903_0_260.jpg?pristine=true,['Diamond'],['Sterling silver']
Previously Owned Earrings 5/8 ct tw Diamonds 14K White Gold,649.50,"1,299.00",50.0,https://www.kay.com/previously-owned-earrings-58-ct-tw-diamonds-14k-white-gold/p/V-881346201,https://www.kay.com/productimages/processed/V-881346201_0_260.jpg?pristine=true,['Diamond'],['Gold']
Previously Owned Diamond Earrings 1/4 ct tw 10K Yellow Gold,299.50,599.00,50.0,https://www.kay.com/previously-owned-diamond-earrings-14-ct-tw-10k-yellow-gold/p/V-882704101,https://www.kay.com/productimages/processed/V-882704101_0_260.jpg?pristine=true,['Diamond'],['Gold']
Diamond Infinity Earrings 1/15 ct tw Blue/White Sterling Silver,74.99,149.99,50.0,https://www.kay.com/diamond-infinity-earrings-115-ct-tw-bluewhite-sterling-silver/p/V-181839008,https://www.kay.com/productimages/processed/V-181839008_0_260.jpg?pristine=true,['Diamond'],['Sterling silver']
Diamond-Cut Oval Hoop Earrings 10K Yellow Gold,199.99,399.99,50.0,https://www.kay.com/diamondcut-oval-hoop-earrings-10k-yellow-gold/p/V-950276903,https://www.kay.com/productimages/processed/V-950276903_0_260.jpg?pristine=true,['Diamond'],['Gold']
Opal Solitaire Earrings 10K Yellow Gold,174.99,349.99,50.0,https://www.kay.com/opal-solitaire-earrings-10k-yellow-gold/p/V-376655104,https://www.kay.com/productimages/processed/V-376655104_0_260.jpg?pristine=true,['Opal'],['Gold']
Italian Brilliance Diamond-Cut Dangle Earrings 14K Yellow Gold,274.99,549.99,50.0,https://www.kay.com/italian-brilliance-diamondcut-dangle-earrings-14k-yellow-gold/p/V-220408607,https://www.kay.com/productimages/processed/V-220408607_0_260.jpg?pristine=true,['Diamond'],['Gold']
Lab-Created Diamonds by KAY Hoop Earrings 2 ct tw 14K White Gold,"1,249.99","2,499.99",50.0,https://www.kay.com/labcreated-diamonds-by-kay-hoop-earrings-2-ct-tw-14k-white-gold/p/V-220414104,https://www.kay.com/productimages/processed/V-220414104_0_260.jpg?pristine=true,['Diamond'],['Gold']
Swiss Blue Topaz & White Lab-Created Sapphire Round Gift Set Sterling Silver - Size 7,199.99,399.99,50.0,https://www.kay.com/swiss-blue-topaz-white-labcreated-sapphire-round-gift-set-sterling-silver-size-7/p/V-122217401,https://www.kay.com/productimages/processed/V-122217401_0_260.jpg?pristine=true,['Sapphire'],['Sterling silver']
Love Knot Gift Set 10K Yellow Gold,249.99,499.99,50.0,https://www.kay.com/love-knot-gift-set-10k-yellow-gold/p/V-751349402,https://www.kay.com/productimages/processed/V-751349402_0_260.jpg?pristine=true,['No Stone'],['Gold']
Natural Opal Earrings 1/20 ct tw Diamonds 10K Rose Gold,299.99,599.99,50.0,https://www.kay.com/natural-opal-earrings-120-ct-tw-diamonds-10k-rose-gold/p/V-375927504,https://www.kay.com/productimages/processed/V-375927504_0_260.jpg?pristine=true,['Diamond'],['Gold']
Italian Brilliance Diamond-Cut Panther Earrings 14K Yellow Gold,239.99,479.99,50.0,https://www.kay.com/italian-brilliance-diamondcut-panther-earrings-14k-yellow-gold/p/V-581209602,https://www.kay.com/productimages/processed/V-581209602_0_260.jpg?pristine=true,['Diamond'],['Gold']
Square-Cut Lab-Created Emerald & White Lab-Created Sapphire Gift Set Sterling Silver - Size 7,199.99,399.99,50.0,https://www.kay.com/squarecut-labcreated-emerald-white-labcreated-sapphire-gift-set-sterling-silver-size-7/p/V-245016009,https://www.kay.com/productimages/processed/V-245016009_0_260.jpg?pristine=true,['Emerald'],['Sterling silver']
Le Vian Chocolate & Nude Earrings 5/8 ct tw Diamonds 14K Strawberry Gold,899.99,"1,799.99",50.0,https://www.kay.com/le-vian-chocolate-nude-earrings-58-ct-tw-diamonds-14k-strawberry-gold/p/V-182319501,https://www.kay.com/productimages/processed/V-182319501_0_260.jpg?pristine=true,['Diamond'],['Gold']
Gems of Serenity Oval-Cut Pink & White Lab-Created Sapphire Earrings Sterling Silver & 10K Rose Gold,174.99,349.99,50.0,https://www.kay.com/gems-of-serenity-ovalcut-pink-white-labcreated-sapphire-earrings-sterling-silver-10k-rose-gold/p/V-190302909,https://www.kay.com/productimages/processed/V-190302909_0_260.jpg?pristine=true,['Sapphire'],['Gold']
Diamond Flower Earrings 1/20 ct tw Round-cut Sterling Silver,124.99,249.99,50.0,https://www.kay.com/diamond-flower-earrings-120-ct-tw-roundcut-sterling-silver/p/V-181443300,https://www.kay.com/productimages/processed/V-181443300_0_260.jpg?pristine=true,['Diamond'],['Sterling silver']
"Vibrant Shades Lab-Created Emerald, Peridot, Green Quartz, White Lab-Created Sapphire Earrings Sterling Silver",124.99,249.99,50.0,https://www.kay.com/vibrant-shades-labcreated-emerald-peridot-green-quartz-white-labcreated-sapphire-earrings-sterling-silver/p/V-135293506,https://www.kay.com/productimages/processed/V-135293506_0_260.jpg?pristine=true,['Emerald'],['Sterling silver']
Heart-Shaped Amethyst & White Lab-Created Sapphire Enamel Stud Earrings Sterling Silver,99.99,199.99,50.0,https://www.kay.com/heartshaped-amethyst-white-labcreated-sapphire-enamel-stud-earrings-sterling-silver/p/V-877570604,https://www.kay.com/productimages/processed/V-877570604_0_260.jpg?pristine=true,['Amethyst'],['Sterling silver']
Round-Cut Coastal Blue Apatite Solitaire Stud Earrings Sterling Silver,74.99,149.99,50.0,https://www.kay.com/roundcut-coastal-blue-apatite-solitaire-stud-earrings-sterling-silver/p/V-261357800,https://www.kay.com/productimages/processed/V-261357800_0_260.jpg?pristine=true,['Apatite'],['Sterling silver']
Lab-Created Diamonds by KAY Emerald-Cut Stud Earrings 1 ct tw 14K White Gold,749.99,"1,499.99",50.0,https://www.kay.com/labcreated-diamonds-by-kay-emeraldcut-stud-earrings-1-ct-tw-14k-white-gold/p/V-981041003,https://www.kay.com/productimages/processed/V-981041003_0_260.jpg?pristine=true,['Diamond'],['Gold']
Infinity/Heart Earrings 1/15 ct tw Diamonds Sterling Silver,89.99,179.99,50.0,https://www.kay.com/infinityheart-earrings-115-ct-tw-diamonds-sterling-silver/p/V-181581606,https://www.kay.com/productimages/processed/V-181581606_0_260.jpg?pristine=true,['Diamond'],['Sterling silver']
Lab Created Ruby & Lab-Created White Sapphire Heart Earrings Sterling Silver,124.99,249.99,50.0,https://www.kay.com/lab-created-ruby-labcreated-white-sapphire-heart-earrings-sterling-silver/p/V-135072003,https://www.kay.com/productimages/processed/V-135072003_0_260.jpg?pristine=true,['Ruby'],['Sterling silver']
White Lab-Created Sapphire Boxed Set Sterling Silver - Size 7,149.99,299.99,50.0,https://www.kay.com/white-labcreated-sapphire-boxed-set-sterling-silver-size-7/p/V-135401002,https://www.kay.com/productimages/processed/V-135401002_0_260.jpg?pristine=true,['Sapphire'],['Sterling silver']
Pear-Shaped Aquamarine & Round-Cut Diamond Drop Earrings 1/8 ct tw Sterling Silver,224.99,449.99,50.0,https://www.kay.com/pearshaped-aquamarine-roundcut-diamond-drop-earrings-18-ct-tw-sterling-silver/p/V-834845303,https://www.kay.com/productimages/processed/V-834845303_0_260.jpg?pristine=true,['Aquamarine'],['Sterling silver']
Oval-Cut Coastal Blue Apatite & Round-Cut Diamond Drop Earrings 1/8 ct tw Sterling Silver,174.99,349.99,50.0,https://www.kay.com/ovalcut-coastal-blue-apatite-roundcut-diamond-drop-earrings-18-ct-tw-sterling-silver/p/V-563815000,https://www.kay.com/productimages/processed/V-563815000_0_260.jpg?pristine=true,['Apatite'],['Sterling silver']
Pear-Shaped Coastal Blue Apatite & Round-Cut Diamond Earrings 1/8 ct tw Sterling Silver,199.99,399.99,50.0,https://www.kay.com/pearshaped-coastal-blue-apatite-roundcut-diamond-earrings-18-ct-tw-sterling-silver/p/V-135576104,https://www.kay.com/productimages/processed/V-135576104_0_260.jpg?pristine=true,['Apatite'],['Sterling silver']
Cushion-Cut Sky Blue Topaz & Enamel Earrings Sterling Silver,99.99,199.99,50.0,https://www.kay.com/cushioncut-sky-blue-topaz-enamel-earrings-sterling-silver/p/V-533938407,https://www.kay.com/productimages/processed/V-533938407_0_260.jpg?pristine=true,['Topaz'],['Sterling silver']
Emerald-Cut Tanzanite & Round-Cut Diamond Stud Earrings 1/5 ct tw Sterling Silver,399.99,799.99,50.0,https://www.kay.com/emeraldcut-tanzanite-roundcut-diamond-stud-earrings-15-ct-tw-sterling-silver/p/V-775572009,https://www.kay.com/productimages/processed/V-775572009_0_260.jpg?pristine=true,['Diamond'],['Sterling silver']
Baguette & Round-Cut Diamond Teardrop Door Knocker Earrings 1-1/2 ct tw 14K White Gold,"1,999.99","3,999.99",50.0,https://www.kay.com/baguette-roundcut-diamond-teardrop-door-knocker-earrings-112-ct-tw-14k-white-gold/p/V-851388304,https://www.kay.com/productimages/processed/V-851388304_0_260.jpg?pristine=true,['Diamond'],['Gold']
Previously Owned Center of Me Diamond Stud Earrings 1/2 ct tw 10K White Gold,649.99,"1,299.99",50.0,https://www.kay.com/previously-owned-center-of-me-diamond-stud-earrings-12-ct-tw-10k-white-gold/p/V-884263601,https://www.kay.com/productimages/processed/V-884263601_0_260.jpg?pristine=true,['Diamond'],['Gold']
Paw Print Earrings 1/15 ct tw Diamonds Sterling Silver & 10K Yellow Gold,124.99,249.99,50.0,https://www.kay.com/paw-print-earrings-115-ct-tw-diamonds-sterling-silver-10k-yellow-gold/p/V-182032108,https://www.kay.com/productimages/processed/V-182032108_0_260.jpg?pristine=true,['Diamond'],['Gold']
Italian Brilliance Diamond-Cut Asymmetric Hoop Earrings 14K Yellow Gold,214.99,429.99,50.0,https://www.kay.com/italian-brilliance-diamondcut-asymmetric-hoop-earrings-14k-yellow-gold/p/V-351005804,https://www.kay.com/productimages/processed/V-351005804_0_260.jpg?pristine=true,['Diamond'],['Gold']
Infinity Blue/White Diamond Earrings 1/10 ct Sterling Silver,99.99,199.99,50.0,https://www.kay.com/infinity-bluewhite-diamond-earrings-110-ct-sterling-silver/p/V-181769605,https://www.kay.com/productimages/processed/V-181769605_0_260.jpg?pristine=true,['Diamond'],['Sterling silver']
Italian Brilliance Diamond-Cut Twist Hoop Earrings 14K Yellow Gold 32mm,299.99,599.99,50.0,https://www.kay.com/italian-brilliance-diamondcut-twist-hoop-earrings-14k-yellow-gold-32mm/p/V-861378901,https://www.kay.com/productimages/processed/V-861378901_0_260.jpg?pristine=true,['Diamond'],['Gold']
Italian Brilliance Diamond-Cut Hoop Earrings 14K Yellow Gold,274.99,549.99,50.0,https://www.kay.com/italian-brilliance-diamondcut-hoop-earrings-14k-yellow-gold/p/V-253791507,https://www.kay.com/productimages/processed/V-253791507_0_260.jpg?pristine=true,['Diamond'],['Gold']
Diamond Teardrop Earrings 1/15 ct tw Round-cut Sterling Silver,89.99,179.99,50.0,https://www.kay.com/diamond-teardrop-earrings-115-ct-tw-roundcut-sterling-silver/p/V-182066302,https://www.kay.com/productimages/processed/V-182066302_0_260.jpg?pristine=true,['Diamond'],['Sterling silver']
Blue Diamond Heart Earrings 1/20 ct tw Sterling Silver & 10K Rose Gold,89.99,179.99,50.0,https://www.kay.com/blue-diamond-heart-earrings-120-ct-tw-sterling-silver-10k-rose-gold/p/V-182126906,https://www.kay.com/productimages/processed/V-182126906_0_260.jpg?pristine=true,['Diamond'],['Gold']
Diamond Stud Earrings 1/2 ct tw 10K White Gold,499.99,999.99,50.0,https://www.kay.com/diamond-stud-earrings-12-ct-tw-10k-white-gold/p/V-182531400,https://www.kay.com/productimages/processed/V-182531400_0_260.jpg?pristine=true,['Diamond'],['Gold']
Diamond Stud Earrings 1-1/8 ct tw Round-Cut 14K White Gold,"2,099.99","4,199.99",50.0,https://www.kay.com/diamond-stud-earrings-118-ct-tw-roundcut-14k-white-gold/p/V-182685406,https://www.kay.com/productimages/processed/V-182685406_0_260.jpg?pristine=true,['Diamond'],['Gold']
XO from KAY Diamond Hoop Earrings 1/4 ct tw Round-cut Sterling Silver & 10K Rose Gold,449.99,899.99,50.0,https://www.kay.com/xo-from-kay-diamond-hoop-earrings-14-ct-tw-roundcut-sterling-silver-10k-rose-gold/p/V-182747408,https://www.kay.com/productimages/processed/V-182747408_0_260.jpg?pristine=true,['Diamond'],['Gold']
Diamond Twist Hoop Earrings 2 ct tw Baguette-cut 10K White Gold,"1,999.99","3,999.99",50.0,https://www.kay.com/diamond-twist-hoop-earrings-2-ct-tw-baguettecut-10k-white-gold/p/V-182786501,https://www.kay.com/productimages/processed/V-182786501_0_260.jpg?pristine=true,['Diamond'],['Gold']
Heart-Shaped Amethyst & White Lab-Created Sapphire Hidden Halo Stud Earrings Sterling Silver,99.99,199.99,50.0,https://www.kay.com/heartshaped-amethyst-white-labcreated-sapphire-hidden-halo-stud-earrings-sterling-silver/p/V-182883001,https://www.kay.com/productimages/processed/V-182883001_0_260.jpg?pristine=true,['Amethyst'],['Sterling silver']
Diamond-Cut Three-Row Crossover Hoop Earrings 14K Yellow Gold 30mm,314.99,629.99,50.0,https://www.kay.com/diamondcut-threerow-crossover-hoop-earrings-14k-yellow-gold-30mm/p/V-211912807,https://www.kay.com/productimages/processed/V-211912807_0_260.jpg?pristine=true,['Diamond'],['Gold']
Cultured Pearl & Marina Link Drop Earrings Sterling Silver,64.99,129.99,50.0,https://www.kay.com/cultured-pearl-marina-link-drop-earrings-sterling-silver/p/V-220416604,https://www.kay.com/productimages/processed/V-220416604_0_260.jpg?pristine=true,['Cultured pearl'],['Sterling silver']
Oval-Cut Aquamarine & Round-Cut Diamond Doorknocker Earrings 1/5 ct tw Sterling Silver,224.99,449.99,50.0,https://www.kay.com/ovalcut-aquamarine-roundcut-diamond-doorknocker-earrings-15-ct-tw-sterling-silver/p/V-431926702,https://www.kay.com/productimages/processed/V-431926702_0_260.jpg?pristine=true,['Aquamarine'],['Sterling silver']
Cultured Pearl Hoop Earrings 10K Yellow Gold,224.99,449.99,50.0,https://www.kay.com/cultured-pearl-hoop-earrings-10k-yellow-gold/p/V-442488007,https://www.kay.com/productimages/processed/V-442488007_0_260.jpg?pristine=true,['Cultured pearl'],['Gold']
Diamond Abstract Flower Stud Earrings 1/8 ct tw Round-cut Sterling Silver,174.99,349.99,50.0,https://www.kay.com/diamond-abstract-flower-stud-earrings-18-ct-tw-roundcut-sterling-silver/p/V-513325403,https://www.kay.com/productimages/processed/V-513325403_0_260.jpg?pristine=true,['Diamond'],['Sterling silver']
Previously Owned Diamond Stud Earrings 1/2 ct tw 10K Yellow Gold,399.99,799.99,50.0,https://www.kay.com/previously-owned-diamond-stud-earrings-12-ct-tw-10k-yellow-gold/p/V-885498600,https://www.kay.com/productimages/processed/V-885498600_0_260.jpg?pristine=true,['Diamond'],['Gold']
Previously Owned Diamond Earrings 1/2 ct tw Round-cut 10K White Gold,449.99,899.99,50.0,https://www.kay.com/previously-owned-diamond-earrings-12-ct-tw-roundcut-10k-white-gold/p/V-885523009,https://www.kay.com/productimages/processed/V-885523009_0_260.jpg?pristine=true,['Diamond'],['Gold']
Previously Owned Diamonds Stud Earrings 1 ct tw Princess and Round-cut 10K White Gold,999.99,"1,999.99",50.0,https://www.kay.com/previously-owned-diamonds-stud-earrings-1-ct-tw-princess-roundcut-10k-white-gold/p/V-885524001,https://www.kay.com/productimages/processed/V-885524001_0_260.jpg?pristine=true,['Diamond'],['Gold']
Previously Owned Diamond Stud Earrings 1/3 ct tw 10K Yellow Gold,299.99,599.99,50.0,https://www.kay.com/previously-owned-diamond-stud-earrings-13-ct-tw-10k-yellow-gold/p/V-885544205,https://www.kay.com/productimages/processed/V-885544205_0_260.jpg?pristine=true,['Diamond'],['Gold']
